,Nos.,order_id,Item,Price,City,Quantity,Bill Amount,State of Delivery,Year,product_ID
1884,1885,161,Product 336,72,Trivabdrum,8,576,Tamil Nadu,2016, 336
1885,1886,161,Product 157,244,Trivabdrum,5,1220,Tamil Nadu,2016, 157
1886,1887,161,Product 74,162,Trivabdrum,2,324,Tamil Nadu,2016, 74
1887,1888,162,Product 197,158,N.DELHI,8,1264,New Delhi,2016, 197
1888,1889,162,Product 81,234,N.DELHI,4,936,New Delhi,2016, 81
1889,1890,162,Product 133,276,N.DELHI,3,828,New Delhi,2016, 133
1890,1891,162,Product 95,77,N.DELHI,2,154,New Delhi,2016, 95
1891,1892,162,Product 196,215,N.DELHI,9,1935,New Delhi,2016, 196
1892,1893,162,Product 39,198,N.DELHI,3,594,New Delhi,2016, 39
1893,1894,162,Product 476,96,N.DELHI,10,960,New Delhi,2016, 476
1894,1895,162,Product 480,69,N.DELHI,10,690,New Delhi,2016, 480
1895,1896,162,Product 449,157,N.DELHI,3,471,New Delhi,2016, 449
1896,1897,162,Product 292,93,N.DELHI,7,651,New Delhi,2016, 292
1897,1898,162,Product 367,103,N.DELHI,5,515,New Delhi,2016, 367
1898,1899,162,Product 89,206,N.DELHI,6,1236,New Delhi,2016, 89
1899,1900,163,Product 164,122,NIT Faridabad,5,610,Haryana,2016, 164
1900,1901,163,Product 185,292,NIT Faridabad,4,1168,Haryana,2016, 185
1901,1902,163,Product 22,86,NIT Faridabad,6,516,Haryana,2016, 22
1902,1903,163,Product 486,105,NIT Faridabad,3,315,Haryana,2016, 486
1903,1904,163,Product 288,252,NIT Faridabad,8,2016,Haryana,2016, 288
1904,1905,163,Product 374,274,NIT Faridabad,5,1370,Haryana,2016, 374
1905,1906,163,Product 9,299,NIT Faridabad,4,1196,Haryana,2016, 9
1906,1907,164,Product 303,220,NAJAFGARH,5,1100,New Delhi,2016, 303
1907,1908,164,Product 221,121,NAJAFGARH,3,363,New Delhi,2016, 221
1908,1909,164,Product 27,271,NAJAFGARH,1,271,New Delhi,2016, 27
1909,1910,164,Product 238,153,NAJAFGARH,10,1530,New Delhi,2016, 238
1910,1911,164,Product 151,280,NAJAFGARH,2,560,New Delhi,2016, 151
1911,1912,164,Product 286,160,NAJAFGARH,1,160,New Delhi,2016, 286
1912,1913,164,Product 117,52,NAJAFGARH,8,416,New Delhi,2016, 117
1913,1914,164,Product 11,94,NAJAFGARH,1,94,New Delhi,2016, 11
1914,1915,164,Product 218,192,NAJAFGARH,1,192,New Delhi,2016, 218
1915,1916,164,Product 472,202,NAJAFGARH,5,1010,New Delhi,2016, 472
1916,1917,164,Product 292,93,NAJAFGARH,9,837,New Delhi,2016, 292
1917,1918,164,Product 355,80,NAJAFGARH,8,640,New Delhi,2016, 355
1918,1919,164,Product 474,123,NAJAFGARH,9,1107,New Delhi,2016, 474
1919,1920,164,Product 356,297,NAJAFGARH,2,594,New Delhi,2016, 356
1920,1921,165,Product 28,76,bhubaneswar,10,760,Odisha,2016, 28
1921,1922,165,Product 265,194,bhubaneswar,4,776,Odisha,2016, 265
1922,1923,165,Product 233,94,bhubaneswar,9,846,Odisha,2016, 233
1923,1924,165,Product 366,167,bhubaneswar,4,668,Odisha,2016, 366
1924,1925,165,Product 134,95,bhubaneswar,2,190,Odisha,2016, 134
1925,1926,165,Product 62,180,bhubaneswar,8,1440,Odisha,2016, 62
1926,1927,165,Product 60,121,bhubaneswar,9,1089,Odisha,2016, 60
1927,1928,165,Product 450,69,bhubaneswar,3,207,Odisha,2016, 450
1928,1929,165,Product 139,64,bhubaneswar,2,128,Odisha,2016, 139
1929,1930,165,Product 108,129,bhubaneswar,2,258,Odisha,2016, 108
1930,1931,165,Product 153,183,bhubaneswar,3,549,Odisha,2016, 153
1931,1932,165,Product 106,166,bhubaneswar,4,664,Odisha,2016, 106
1932,1933,165,Product 99,125,bhubaneswar,6,750,Odisha,2016, 99
1933,1934,165,Product 93,174,bhubaneswar,5,870,Odisha,2016, 93
1934,1935,166,Product 38,297,Kottayam,10,2970,Kerela,2016, 38
1935,1936,166,Product 66,159,Kottayam,4,636,Kerela,2016, 66
1936,1937,166,Product 235,299,Kottayam,9,2691,Kerela,2016, 235
1937,1938,166,Product 163,124,Kottayam,3,372,Kerela,2016, 163
1938,1939,166,Product 166,79,Kottayam,8,632,Kerela,2016, 166
1939,1940,166,Product 183,212,Kottayam,3,636,Kerela,2016, 183
1940,1941,166,Product 179,270,Kottayam,6,1620,Kerela,2016, 179
1941,1942,166,Product 191,244,Kottayam,1,244,Kerela,2016, 191
1942,1943,166,Product 367,103,Kottayam,6,618,Kerela,2016, 367
1943,1944,166,Product 72,219,Kottayam,10,2190,Kerela,2016, 72
1944,1945,166,Product 365,289,Kottayam,1,289,Kerela,2016, 365
1945,1946,166,Product 395,179,Kottayam,4,716,Kerela,2016, 395
1946,1947,166,Product 394,177,Kottayam,6,1062,Kerela,2016, 394
1947,1948,166,Product 92,265,Kottayam,9,2385,Kerela,2016, 92
1948,1949,167,Product 307,202,Vadodara.,9,1818,Gujarat,2016, 307
1949,1950,167,Product 166,79,Vadodara.,9,711,Gujarat,2016, 166
1950,1951,167,Product 397,255,Vadodara.,9,2295,Gujarat,2016, 397
1951,1952,167,Product 71,181,Vadodara.,10,1810,Gujarat,2016, 71
1952,1953,167,Product 39,198,Vadodara.,2,396,Gujarat,2016, 39
1953,1954,167,Product 177,62,Vadodara.,7,434,Gujarat,2016, 177
1954,1955,167,Product 302,243,Vadodara.,8,1944,Gujarat,2016, 302
1955,1956,167,Product 93,174,Vadodara.,8,1392,Gujarat,2016, 93
1956,1957,167,Product 56,75,Vadodara.,5,375,Gujarat,2016, 56
1957,1958,168,Product 113,280,kanchipuram,10,2800,Tamil Nadu,2016, 113
1958,1959,168,Product 413,252,kanchipuram,6,1512,Tamil Nadu,2016, 413
1959,1960,168,Product 11,94,kanchipuram,3,282,Tamil Nadu,2016, 11
1960,1961,168,Product 485,271,kanchipuram,6,1626,Tamil Nadu,2016, 485
1961,1962,168,Product 47,290,kanchipuram,10,2900,Tamil Nadu,2016, 47
1962,1963,168,Product 248,283,kanchipuram,7,1981,Tamil Nadu,2016, 248
1963,1964,168,Product 211,88,kanchipuram,5,440,Tamil Nadu,2016, 211
1964,1965,168,Product 78,154,kanchipuram,1,154,Tamil Nadu,2016, 78
1965,1966,168,Product 427,275,kanchipuram,2,550,Tamil Nadu,2016, 427
1966,1967,168,Product 254,57,kanchipuram,8,456,Tamil Nadu,2016, 254
1967,1968,168,Product 41,192,kanchipuram,1,192,Tamil Nadu,2016, 41
1968,1969,168,Product 119,152,kanchipuram,2,304,Tamil Nadu,2016, 119
1969,1970,168,Product 124,179,kanchipuram,10,1790,Tamil Nadu,2016, 124
1970,1971,168,Product 298,153,kanchipuram,1,153,Tamil Nadu,2016, 298
1971,1972,168,Product 42,83,kanchipuram,2,166,Tamil Nadu,2016, 42
1972,1973,169,Product 108,129,guna,7,903,Madhya Pradesh,2016, 108
1973,1974,169,Product 159,204,guna,3,612,Madhya Pradesh,2016, 159
1974,1975,169,Product 394,177,guna,4,708,Madhya Pradesh,2016, 394
1975,1976,169,Product 368,236,guna,3,708,Madhya Pradesh,2016, 368
1976,1977,169,Product 37,82,guna,6,492,Madhya Pradesh,2016, 37
1977,1978,169,Product 168,212,guna,5,1060,Madhya Pradesh,2016, 168
1978,1979,169,Product 291,116,guna,10,1160,Madhya Pradesh,2016, 291
1979,1980,169,Product 233,94,guna,4,376,Madhya Pradesh,2016, 233
1980,1981,169,Product 407,252,guna,7,1764,Madhya Pradesh,2016, 407
1981,1982,169,Product 245,199,guna,10,1990,Madhya Pradesh,2016, 245
1982,1983,169,Product 155,257,guna,2,514,Madhya Pradesh,2016, 155
1983,1984,169,Product 302,243,guna,9,2187,Madhya Pradesh,2016, 302
1984,1985,169,Product 334,248,guna,1,248,Madhya Pradesh,2016, 334
1985,1986,169,Product 39,198,guna,9,1782,Madhya Pradesh,2016, 39
1986,1987,169,Product 69,215,guna,10,2150,Madhya Pradesh,2016, 69
1987,1988,169,Product 167,232,guna,4,928,Madhya Pradesh,2016, 167
1988,1989,169,Product 5,95,guna,4,380,Madhya Pradesh,2016, 5
1989,1990,169,Product 466,180,guna,7,1260,Madhya Pradesh,2016, 466
1990,1991,170,Product 377,119,Ottapalam,2,238,Kerela,2016, 377
1991,1992,170,Product 297,155,Ottapalam,5,775,Kerela,2016, 297
1992,1993,170,Product 206,85,Ottapalam,6,510,Kerela,2016, 206
1993,1994,170,Product 447,89,Ottapalam,9,801,Kerela,2016, 447
1994,1995,170,Product 218,192,Ottapalam,7,1344,Kerela,2016, 218
1995,1996,170,Product 183,212,Ottapalam,8,1696,Kerela,2016, 183
1996,1997,170,Product 132,160,Ottapalam,9,1440,Kerela,2016, 132
1997,1998,170,Product 30,204,Ottapalam,1,204,Kerela,2016, 30
1998,1999,170,Product 278,251,Ottapalam,5,1255,Kerela,2016, 278
1999,2000,170,Product 121,194,Ottapalam,8,1552,Kerela,2016, 121
2000,2001,170,Product 488,130,Ottapalam,9,1170,Kerela,2016, 488
2001,2002,170,Product 431,256,Ottapalam,3,768,Kerela,2016, 431
2002,2003,170,Product 197,158,Ottapalam,7,1106,Kerela,2016, 197
2003,2004,170,Product 396,142,Ottapalam,10,1420,Kerela,2016, 396
2004,2005,170,Product 154,145,Ottapalam,5,725,Kerela,2016, 154
2005,2006,171,Product 336,72,THANJAVUR,4,288,Tamil Nadu,2016, 336
2006,2007,171,Product 480,69,THANJAVUR,2,138,Tamil Nadu,2016, 480
2007,2008,171,Product 134,95,THANJAVUR,9,855,Tamil Nadu,2016, 134
2008,2009,171,Product 419,233,THANJAVUR,4,932,Tamil Nadu,2016, 419
2009,2010,171,Product 405,226,THANJAVUR,6,1356,Tamil Nadu,2016, 405
2010,2011,171,Product 445,214,THANJAVUR,5,1070,Tamil Nadu,2016, 445
2011,2012,171,Product 390,207,THANJAVUR,9,1863,Tamil Nadu,2016, 390
2012,2013,171,Product 190,128,THANJAVUR,9,1152,Tamil Nadu,2016, 190
2013,2014,171,Product 384,154,THANJAVUR,5,770,Tamil Nadu,2016, 384
2014,2015,171,Product 390,207,THANJAVUR,5,1035,Tamil Nadu,2016, 390
2015,2016,171,Product 494,50,THANJAVUR,1,50,Tamil Nadu,2016, 494
2016,2017,171,Product 482,120,THANJAVUR,3,360,Tamil Nadu,2016, 482
2017,2018,171,Product 252,244,THANJAVUR,1,244,Tamil Nadu,2016, 252
2018,2019,171,Product 321,282,THANJAVUR,2,564,Tamil Nadu,2016, 321
2019,2020,171,Product 127,179,THANJAVUR,5,895,Tamil Nadu,2016, 127
2020,2021,171,Product 117,52,THANJAVUR,4,208,Tamil Nadu,2016, 117
2021,2022,171,Product 145,108,THANJAVUR,4,432,Tamil Nadu,2016, 145
2022,2023,172,Product 235,299,panipat,7,2093,Haryana,2016, 235
2023,2024,172,Product 173,123,panipat,3,369,Haryana,2016, 173
2024,2025,172,Product 270,162,panipat,1,162,Haryana,2016, 270
2025,2026,172,Product 265,194,panipat,7,1358,Haryana,2016, 265
2026,2027,172,Product 497,225,panipat,6,1350,Haryana,2016, 497
2027,2028,172,Product 88,145,panipat,9,1305,Haryana,2016, 88
2028,2029,172,Product 256,260,panipat,10,2600,Haryana,2016, 256
2029,2030,172,Product 495,63,panipat,5,315,Haryana,2016, 495
2030,2031,172,Product 428,218,panipat,8,1744,Haryana,2016, 428
2031,2032,172,Product 130,238,panipat,9,2142,Haryana,2016, 130
2032,2033,172,Product 485,271,panipat,9,2439,Haryana,2016, 485
2033,2034,173,Product 39,198,NAGAON,6,1188,Assam,2016, 39
2034,2035,173,Product 189,81,NAGAON,8,648,Assam,2016, 189
2035,2036,173,Product 428,218,NAGAON,4,872,Assam,2016, 428
2036,2037,173,Product 104,202,NAGAON,4,808,Assam,2016, 104
2037,2038,173,Product 244,181,NAGAON,7,1267,Assam,2016, 244
2038,2039,173,Product 120,171,NAGAON,7,1197,Assam,2016, 120
2039,2040,173,Product 459,106,NAGAON,7,742,Assam,2016, 459
2040,2041,173,Product 446,97,NAGAON,9,873,Assam,2016, 446
2041,2042,173,Product 112,108,NAGAON,3,324,Assam,2016, 112
2042,2043,173,Product 460,76,NAGAON,6,456,Assam,2016, 460
2043,2044,173,Product 402,148,NAGAON,8,1184,Assam,2016, 402
2044,2045,174,Product 53,214,Bhubaneshwar,7,1498,Odisha,2016, 53
2045,2046,174,Product 436,140,Bhubaneshwar,9,1260,Odisha,2016, 436
2046,2047,174,Product 129,65,Bhubaneshwar,5,325,Odisha,2016, 129
2047,2048,174,Product 182,259,Bhubaneshwar,3,777,Odisha,2016, 182
2048,2049,174,Product 39,198,Bhubaneshwar,9,1782,Odisha,2016, 39
2049,2050,174,Product 239,170,Bhubaneshwar,9,1530,Odisha,2016, 239
2050,2051,174,Product 201,150,Bhubaneshwar,5,750,Odisha,2016, 201
2051,2052,174,Product 42,83,Bhubaneshwar,7,581,Odisha,2016, 42
2052,2053,174,Product 430,296,Bhubaneshwar,2,592,Odisha,2016, 430
2053,2054,174,Product 484,50,Bhubaneshwar,1,50,Odisha,2016, 484
2054,2055,175,Product 286,160,HISAR,2,320,Haryana,2016, 286
2055,2056,175,Product 94,284,HISAR,1,284,Haryana,2016, 94
2056,2057,175,Product 353,284,HISAR,3,852,Haryana,2016, 353
2057,2058,175,Product 180,264,HISAR,8,2112,Haryana,2016, 180
2058,2059,175,Product 121,194,HISAR,9,1746,Haryana,2016, 121
2059,2060,175,Product 338,138,HISAR,5,690,Haryana,2016, 338
2060,2061,175,Product 307,202,HISAR,3,606,Haryana,2016, 307
2061,2062,175,Product 114,214,HISAR,1,214,Haryana,2016, 114
2062,2063,175,Product 378,98,HISAR,9,882,Haryana,2016, 378
2063,2064,175,Product 247,111,HISAR,7,777,Haryana,2016, 247
2064,2065,175,Product 58,142,HISAR,4,568,Haryana,2016, 58
2065,2066,175,Product 87,134,HISAR,7,938,Haryana,2016, 87
2066,2067,175,Product 365,289,HISAR,8,2312,Haryana,2016, 365
2067,2068,176,Product 216,242,pandharpur,8,1936,Haryana,2016, 216
2068,2069,176,Product 487,64,pandharpur,10,640,Haryana,2016, 487
2069,2070,176,Product 243,202,pandharpur,6,1212,Haryana,2016, 243
2070,2071,176,Product 186,126,pandharpur,1,126,Haryana,2016, 186
2071,2072,176,Product 411,233,pandharpur,5,1165,Haryana,2016, 411
2072,2073,176,Product 312,145,pandharpur,1,145,Haryana,2016, 312
2073,2074,176,Product 240,69,pandharpur,2,138,Haryana,2016, 240
2074,2075,176,Product 334,248,pandharpur,6,1488,Haryana,2016, 334
2075,2076,176,Product 278,251,pandharpur,3,753,Haryana,2016, 278
2076,2077,176,Product 87,134,pandharpur,7,938,Haryana,2016, 87
2077,2078,176,Product 139,64,pandharpur,5,320,Haryana,2016, 139
2078,2079,176,Product 259,144,pandharpur,10,1440,Haryana,2016, 259
2079,2080,176,Product 245,199,pandharpur,6,1194,Haryana,2016, 245
2080,2081,177,Product 208,159,Anand,6,954,Gujarat,2016, 208
2081,2082,177,Product 76,190,Anand,10,1900,Gujarat,2016, 76
2082,2083,177,Product 457,181,Anand,4,724,Gujarat,2016, 457
2083,2084,177,Product 368,236,Anand,3,708,Gujarat,2016, 368
2084,2085,177,Product 324,276,Anand,4,1104,Gujarat,2016, 324
2085,2086,177,Product 379,251,Anand,4,1004,Gujarat,2016, 379
2086,2087,177,Product 232,242,Anand,8,1936,Gujarat,2016, 232
2087,2088,177,Product 259,144,Anand,5,720,Gujarat,2016, 259
2088,2089,177,Product 156,287,Anand,4,1148,Gujarat,2016, 156
2089,2090,177,Product 296,218,Anand,4,872,Gujarat,2016, 296
2090,2091,178,Product 27,271,rohtak,1,271,Haryana,2016, 27
2091,2092,178,Product 50,56,rohtak,8,448,Haryana,2016, 50
2092,2093,178,Product 107,114,rohtak,6,684,Haryana,2016, 107
2093,2094,178,Product 482,120,rohtak,2,240,Haryana,2016, 482
2094,2095,178,Product 445,214,rohtak,7,1498,Haryana,2016, 445
2095,2096,178,Product 218,192,rohtak,5,960,Haryana,2016, 218
2096,2097,178,Product 456,173,rohtak,3,519,Haryana,2016, 456
2097,2098,178,Product 479,68,rohtak,6,408,Haryana,2016, 479
2098,2099,178,Product 241,164,rohtak,5,820,Haryana,2016, 241
2099,2100,179,Product 377,119,Moradabad,9,1071,Uttar Pradesh,2016, 377
2100,2101,179,Product 264,234,Moradabad,2,468,Uttar Pradesh,2016, 264
2101,2102,179,Product 311,84,Moradabad,4,336,Uttar Pradesh,2016, 311
2102,2103,179,Product 436,140,Moradabad,4,560,Uttar Pradesh,2016, 436
2103,2104,179,Product 298,153,Moradabad,7,1071,Uttar Pradesh,2016, 298
2104,2105,179,Product 47,290,Moradabad,10,2900,Uttar Pradesh,2016, 47
2105,2106,179,Product 221,121,Moradabad,6,726,Uttar Pradesh,2016, 221
2106,2107,179,Product 26,199,Moradabad,7,1393,Uttar Pradesh,2016, 26
2107,2108,179,Product 363,266,Moradabad,3,798,Uttar Pradesh,2016, 363
2108,2109,179,Product 355,80,Moradabad,5,400,Uttar Pradesh,2016, 355
2109,2110,179,Product 4,139,Moradabad,4,556,Uttar Pradesh,2016, 4
2110,2111,180,Product 170,114,BIDAR,5,570,Karnataka,2016, 170
2111,2112,180,Product 490,224,BIDAR,9,2016,Karnataka,2016, 490
2112,2113,180,Product 441,292,BIDAR,2,584,Karnataka,2016, 441
2113,2114,180,Product 423,199,BIDAR,6,1194,Karnataka,2016, 423
2114,2115,180,Product 249,135,BIDAR,6,810,Karnataka,2016, 249
2115,2116,180,Product 187,103,BIDAR,4,412,Karnataka,2016, 187
2116,2117,180,Product 193,145,BIDAR,10,1450,Karnataka,2016, 193
2117,2118,180,Product 126,285,BIDAR,7,1995,Karnataka,2016, 126
2118,2119,180,Product 148,260,BIDAR,5,1300,Karnataka,2016, 148
2119,2120,180,Product 46,136,BIDAR,7,952,Karnataka,2016, 46
2120,2121,180,Product 271,277,BIDAR,1,277,Karnataka,2016, 271
2121,2122,180,Product 140,204,BIDAR,3,612,Karnataka,2016, 140
2122,2123,180,Product 120,171,BIDAR,7,1197,Karnataka,2016, 120
2123,2124,180,Product 111,231,BIDAR,7,1617,Karnataka,2016, 111
2124,2125,181,Product 348,280,calcutta,4,1120,West Bengal,2016, 348
2125,2126,181,Product 459,106,calcutta,5,530,West Bengal,2016, 459
2126,2127,181,Product 474,123,calcutta,8,984,West Bengal,2016, 474
2127,2128,181,Product 346,269,calcutta,1,269,West Bengal,2016, 346
2128,2129,181,Product 343,217,calcutta,10,2170,West Bengal,2016, 343
2129,2130,181,Product 143,139,calcutta,5,695,West Bengal,2016, 143
2130,2131,181,Product 243,202,calcutta,4,808,West Bengal,2016, 243
2131,2132,181,Product 369,218,calcutta,8,1744,West Bengal,2016, 369
2132,2133,181,Product 318,243,calcutta,9,2187,West Bengal,2016, 318
2133,2134,181,Product 469,183,calcutta,1,183,West Bengal,2016, 469
2134,2135,181,Product 132,160,calcutta,10,1600,West Bengal,2016, 132
2135,2136,181,Product 59,241,calcutta,3,723,West Bengal,2016, 59
2136,2137,181,Product 343,217,calcutta,3,651,West Bengal,2016, 343
2137,2138,181,Product 230,265,calcutta,1,265,West Bengal,2016, 230
2138,2139,181,Product 81,234,calcutta,5,1170,West Bengal,2016, 81
2139,2140,181,Product 314,50,calcutta,6,300,West Bengal,2016, 314
2140,2141,182,Product 186,126,calcutta,6,756,West Bengal,2016, 186
2141,2142,182,Product 68,279,calcutta,2,558,West Bengal,2016, 68
2142,2143,182,Product 87,134,calcutta,10,1340,West Bengal,2016, 87
2143,2144,182,Product 326,142,calcutta,5,710,West Bengal,2016, 326
2144,2145,182,Product 190,128,calcutta,2,256,West Bengal,2016, 190
2145,2146,182,Product 419,233,calcutta,5,1165,West Bengal,2016, 419
2146,2147,182,Product 459,106,calcutta,1,106,West Bengal,2016, 459
2147,2148,182,Product 204,112,calcutta,2,224,West Bengal,2016, 204
2148,2149,182,Product 482,120,calcutta,7,840,West Bengal,2016, 482
2149,2150,182,Product 197,158,calcutta,1,158,West Bengal,2016, 197
2150,2151,182,Product 494,50,calcutta,7,350,West Bengal,2016, 494
2151,2152,182,Product 148,260,calcutta,7,1820,West Bengal,2016, 148
2152,2153,183,Product 146,71,dharmapuri,9,639,Tamil Nadu,2016, 146
2153,2154,183,Product 333,267,dharmapuri,2,534,Tamil Nadu,2016, 333
2154,2155,183,Product 306,235,dharmapuri,3,705,Tamil Nadu,2016, 306
2155,2156,183,Product 166,79,dharmapuri,6,474,Tamil Nadu,2016, 166
2156,2157,183,Product 335,230,dharmapuri,7,1610,Tamil Nadu,2016, 335
2157,2158,183,Product 51,136,dharmapuri,2,272,Tamil Nadu,2016, 51
2158,2159,183,Product 411,233,dharmapuri,7,1631,Tamil Nadu,2016, 411
2159,2160,183,Product 393,206,dharmapuri,10,2060,Tamil Nadu,2016, 393
2160,2161,183,Product 4,139,dharmapuri,5,695,Tamil Nadu,2016, 4
2161,2162,184,Product 44,153,Bokaro Steel city,1,153,Jharkhand,2016, 44
2162,2163,184,Product 407,252,Bokaro Steel city,5,1260,Jharkhand,2016, 407
2163,2164,184,Product 215,150,Bokaro Steel city,10,1500,Jharkhand,2016, 215
2164,2165,184,Product 313,163,Bokaro Steel city,9,1467,Jharkhand,2016, 313
2165,2166,184,Product 491,279,Bokaro Steel city,9,2511,Jharkhand,2016, 491
2166,2167,184,Product 367,103,Bokaro Steel city,8,824,Jharkhand,2016, 367
2167,2168,184,Product 210,206,Bokaro Steel city,4,824,Jharkhand,2016, 210
2168,2169,184,Product 248,283,Bokaro Steel city,3,849,Jharkhand,2016, 248
2169,2170,184,Product 151,280,Bokaro Steel city,4,1120,Jharkhand,2016, 151
2170,2171,184,Product 320,283,Bokaro Steel city,5,1415,Jharkhand,2016, 320
2171,2172,185,Product 74,162,MAHABUBNAGAR,3,486,Andhra Pradesh,2016, 74
2172,2173,185,Product 360,233,MAHABUBNAGAR,1,233,Andhra Pradesh,2016, 360
2173,2174,185,Product 19,188,MAHABUBNAGAR,10,1880,Andhra Pradesh,2016, 19
2174,2175,185,Product 342,132,MAHABUBNAGAR,1,132,Andhra Pradesh,2016, 342
2175,2176,185,Product 429,266,MAHABUBNAGAR,10,2660,Andhra Pradesh,2016, 429
2176,2177,185,Product 297,155,MAHABUBNAGAR,10,1550,Andhra Pradesh,2016, 297
2177,2178,185,Product 196,215,MAHABUBNAGAR,4,860,Andhra Pradesh,2016, 196
2178,2179,185,Product 59,241,MAHABUBNAGAR,5,1205,Andhra Pradesh,2016, 59
2179,2180,185,Product 238,153,MAHABUBNAGAR,10,1530,Andhra Pradesh,2016, 238
2180,2181,185,Product 489,179,MAHABUBNAGAR,10,1790,Andhra Pradesh,2016, 489
2181,2182,185,Product 261,121,MAHABUBNAGAR,9,1089,Andhra Pradesh,2016, 261
2182,2183,185,Product 341,294,MAHABUBNAGAR,6,1764,Andhra Pradesh,2016, 341
2183,2184,186,Product 100,220,Sonamukhi,5,1100,West Bengal,2016, 100
2184,2185,186,Product 35,50,Sonamukhi,8,400,West Bengal,2016, 35
2185,2186,186,Product 482,120,Sonamukhi,6,720,West Bengal,2016, 482
2186,2187,186,Product 436,140,Sonamukhi,3,420,West Bengal,2016, 436
2187,2188,186,Product 475,273,Sonamukhi,8,2184,West Bengal,2016, 475
2188,2189,186,Product 48,214,Sonamukhi,10,2140,West Bengal,2016, 48
2189,2190,186,Product 51,136,Sonamukhi,10,1360,West Bengal,2016, 51
2190,2191,186,Product 208,159,Sonamukhi,9,1431,West Bengal,2016, 208
2191,2192,186,Product 480,69,Sonamukhi,6,414,West Bengal,2016, 480
2192,2193,186,Product 218,192,Sonamukhi,3,576,West Bengal,2016, 218
2193,2194,186,Product 133,276,Sonamukhi,6,1656,West Bengal,2016, 133
2194,2195,186,Product 406,149,Sonamukhi,8,1192,West Bengal,2016, 406
2195,2196,186,Product 142,195,Sonamukhi,6,1170,West Bengal,2016, 142
2196,2197,186,Product 458,73,Sonamukhi,7,511,West Bengal,2016, 458
2197,2198,186,Product 281,148,Sonamukhi,7,1036,West Bengal,2016, 281
2198,2199,187,Product 25,91,VIRUDHUNAGAR,2,182,Tamil Nadu,2016, 25
2199,2200,187,Product 441,292,VIRUDHUNAGAR,4,1168,Tamil Nadu,2016, 441
2200,2201,187,Product 231,108,VIRUDHUNAGAR,1,108,Tamil Nadu,2016, 231
2201,2202,187,Product 293,165,VIRUDHUNAGAR,9,1485,Tamil Nadu,2016, 293
2202,2203,187,Product 427,275,VIRUDHUNAGAR,6,1650,Tamil Nadu,2016, 427
2203,2204,187,Product 423,199,VIRUDHUNAGAR,7,1393,Tamil Nadu,2016, 423
2204,2205,187,Product 394,177,VIRUDHUNAGAR,6,1062,Tamil Nadu,2016, 394
2205,2206,187,Product 225,210,VIRUDHUNAGAR,8,1680,Tamil Nadu,2016, 225
2206,2207,187,Product 254,57,VIRUDHUNAGAR,2,114,Tamil Nadu,2016, 254
2207,2208,187,Product 285,150,VIRUDHUNAGAR,10,1500,Tamil Nadu,2016, 285
2208,2209,187,Product 412,121,VIRUDHUNAGAR,4,484,Tamil Nadu,2016, 412
2209,2210,188,Product 474,123,NEW DELHI,7,861,New Delhi,2016, 474
2210,2211,188,Product 203,289,NEW DELHI,9,2601,New Delhi,2016, 203
2211,2212,188,Product 44,153,NEW DELHI,2,306,New Delhi,2016, 44
2212,2213,188,Product 386,127,NEW DELHI,3,381,New Delhi,2016, 386
